GRE,MUNICIPIO,MESCADO - MUNICÍPIO E ESCOLA,CODIGOESCOLA,ESCOLA,DATAS,MATERIAIS,ALOCAÇÃO,ENSINO FUNDAMENTAL DE 9 ANOS - 1º ANO,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,TOTAL DE ALUNOS,HAS_DATE
16ª REGIAO DE ENSINO,ALHANDRA,ALHANDRA - EMEIEF HERCULANO BANDEIRA LUNDGREN,25100165,EMEIEF HERCULANO BANDEIRA LUNDGREN,"12/11/2025, 13/11/2025, 14/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,3,6,9,1
16ª REGIAO DE ENSINO,ALHANDRA,ALHANDRA - EMEIEF JOSE ALBINO PIMENTEL,25100211,EMEIEF JOSE ALBINO PIMENTEL,"12/11/2025, 13/11/2025, 14/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,8,12,20,1
16ª REGIAO DE ENSINO,ALHANDRA,ALHANDRA - EMEIEF JOSE FERNANDES BARBOSA,25100238,EMEIEF JOSE FERNANDES BARBOSA,"12/11/2025, 13/11/2025, 14/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,21,13,34,1
16ª REGIAO DE ENSINO,ALHANDRA,ALHANDRA - EMEIEF MARIA CANDIDA ANDRADE TORRES,25100254,EMEIEF MARIA CANDIDA ANDRADE TORRES,"12/11/2025, 13/11/2025, 14/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,5,5,10,1
16ª REGIAO DE ENSINO,ALHANDRA,ALHANDRA - EMEIEF MARIA DOMINGOS DA CONCEICAO,25100335,EMEIEF MARIA DOMINGOS DA CONCEICAO,"12/11/2025, 13/11/2025, 14/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,15,17,32,1
16ª REGIAO DE ENSINO,ALHANDRA,ALHANDRA - EMEIEF OLIVIA CORREIA DA SILVA,25100262,EMEIEF OLIVIA CORREIA DA SILVA,"12/11/2025, 13/11/2025, 14/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,15,13,28,1
16ª REGIAO DE ENSINO,ALHANDRA,ALHANDRA - EMEIEF PROF ZELIA CORREIA DO O,25100360,EMEIEF PROF ZELIA CORREIA DO O,"12/11/2025, 13/11/2025, 14/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,74,96,170,1
16ª REGIAO DE ENSINO,ALHANDRA,ALHANDRA - EMEIEF SEVERINO VALENCO DA SILVA,25100270,EMEIEF SEVERINO VALENCO DA SILVA,"12/11/2025, 13/11/2025, 14/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,9,4,13,1
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EEEF ALVARO DE CARVALHO,25090933,EEEF ALVARO DE CARVALHO,"18/11/2025, 19/11/2025, 20/11/2025","Sim, de todos os materiais e testes",Em andamento,19,29,48,1
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EEEF ANITA GARIBALDI,25090941,EEEF ANITA GARIBALDI,19/11/2025,"Sim, de todos os materiais e testes",Concluído,5,11,16,1
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF AIRTON CIRAULO,25113062,EMEF AIRTON CIRAULO,nan,nan,nan,25,18,43,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF ASSIS CHATEAUBRIAND,25113054,EMEF ASSIS CHATEAUBRIAND,nan,nan,nan,13,19,32,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF BERENICE RIBEIRO COUTINHO,25091085,EMEF BERENICE RIBEIRO COUTINHO,nan,nan,nan,11,16,27,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF DR EDGARD SEARGER,25091093,EMEF DR EDGARD SEARGER,nan,nan,nan,38,42,80,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF DR MOACIR DANTAS,25113046,EMEF DR MOACIR DANTAS,nan,nan,nan,17,19,36,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF FLAVIO RIBEIRO COUTINHO,25091158,EMEF FLAVIO RIBEIRO COUTINHO,nan,nan,nan,26,36,62,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF FRANCISCO JOAQUIM DE BRITO,25091069,EMEF FRANCISCO JOAQUIM DE BRITO,nan,nan,nan,19,28,47,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF JAIDE RODRIGUES MENEZES,25125877,EMEF JAIDE RODRIGUES MENEZES,nan,nan,nan,37,63,100,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF JOANA FORTUNATO DE SOUSA,25250922,EMEF JOANA FORTUNATO DE SOUSA,nan,nan,nan,51,63,114,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF JOAO FERNANDES DE LIMA,25091174,EMEF JOAO FERNANDES DE LIMA,nan,nan,nan,11,10,21,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF JOAQUIM LAFAYETTE,25091182,EMEF JOAQUIM LAFAYETTE,nan,nan,nan,19,24,43,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF JOSE RIBEIRO DE MORAIS,25091131,EMEF JOSE RIBEIRO DE MORAIS,nan,nan,nan,14,15,29,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF LUCIANO RIBEIRO DE MORAIS,25091190,EMEF LUCIANO RIBEIRO DE MORAIS,nan,nan,nan,12,19,31,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF MARIA DAS NEVES LINS,25091220,EMEF MARIA DAS NEVES LINS,nan,nan,nan,21,33,54,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF MARIA JOSE PINTO DE LIMA,25091239,EMEF MARIA JOSE PINTO DE LIMA,nan,nan,nan,47,45,92,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF OTILIO CIRAULO,25091204,EMEF OTILIO CIRAULO,nan,nan,nan,26,15,41,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF PETRONIO FIGUEIREDO,25091115,EMEF PETRONIO FIGUEIREDO,nan,nan,nan,12,8,20,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF RITA ALVES,25113674,EMEF RITA ALVES,nan,nan,nan,7,17,24,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF SANDRA MARIA CARNEIRO DE SOUZA,25119222,EMEF SANDRA MARIA CARNEIRO DE SOUZA,nan,nan,nan,33,34,67,0
16ª REGIAO DE ENSINO,BAYEUX,BAYEUX - EMEF SENADOR RUY CARNEIRO,25091123,EMEF SENADOR RUY CARNEIRO,nan,nan,nan,27,24,51,0
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - EMEF PROF EUNICE NAZARIO DE OLIVEIRA,25255924,EMEF PROF EUNICE NAZARIO DE OLIVEIRA,nan,nan,nan,5,6,11,0
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - EMEF PROFª RITA ARAUJO DA SILVA,25115316,EMEF PROFª RITA ARAUJO DA SILVA,nan,nan,nan,35,47,82,0
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - EMEF VEREADOR DORGIVAL SILVINO DA SILVEIRA,25132423,EMEF VEREADOR DORGIVAL SILVINO DA SILVEIRA,14/11/2025,"Sim, de todos os materiais e testes",Concluído,-,15,15,1
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - EMEFM ADAUTO VIANA,25100475,EMEFM ADAUTO VIANA,"14/11/2025, 17/11/2025, 18/11/2025",Não foi iniciado,Concluído,42,35,77,1
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - ESCOLA MUN ANTONIO GALDINO,25100491,ESCOLA MUN ANTONIO GALDINO,nan,nan,nan,4,2,6,0
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - ESCOLA MUN ARLETE ALVES DE LIMA,25100513,ESCOLA MUN ARLETE ALVES DE LIMA,nan,nan,nan,10,16,26,0
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - ESCOLA MUN ENEAS POSSIDONIO,25100530,ESCOLA MUN ENEAS POSSIDONIO,14/11/2025,"Sim, de todos os materiais e testes",Concluído,7,9,16,1
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - ESCOLA MUN EPITACIO PESSOA,25100548,ESCOLA MUN EPITACIO PESSOA,"14/11/2025, 17/11/2025","Sim, de todos os materiais e testes",Concluído,14,16,30,1
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - ESCOLA MUN HERMELICIA COELHO,25100556,ESCOLA MUN HERMELICIA COELHO,"14/11/2025, 17/11/2025, 18/11/2025","Sim, de todos os materiais e testes",Concluído,44,35,79,1
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - ESCOLA MUN JOSE MARIA BANDEIRA,25100564,ESCOLA MUN JOSE MARIA BANDEIRA,14/11/2025,"Sim, de todos os materiais e testes",Concluído,-,8,8,1
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - ESCOLA MUN MARIA DO CARMO RODRIGUES,25100572,ESCOLA MUN MARIA DO CARMO RODRIGUES,nan,nan,nan,1,1,2,0
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - ESCOLA MUN MARIA EMILIA VALENCA,25100580,ESCOLA MUN MARIA EMILIA VALENCA,nan,nan,nan,7,15,22,0
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - ESCOLA MUN MUITOS RIOS,25100602,ESCOLA MUN MUITOS RIOS,nan,nan,nan,7,6,13,0
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - ESCOLA MUN SEVERINA HELENA DOS SANTOS VELOSO,25100629,ESCOLA MUN SEVERINA HELENA DOS SANTOS VELOSO,nan,nan,nan,37,21,58,0
16ª REGIAO DE ENSINO,CAAPORA,CAAPORA - ESCOLA MUNICIPAL ANTONIO VELOSO,25100505,ESCOLA MUNICIPAL ANTONIO VELOSO,nan,nan,nan,32,39,71,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - CENTRO INTEGRADO IMACULADA CONCEICAO,25125664,CENTRO INTEGRADO IMACULADA CONCEICAO,nan,nan,nan,20,19,39,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ECIM - MARIA JOSE DE MIRANDA BURITY,25091743,ECIM - MARIA JOSE DE MIRANDA BURITY,nan,nan,nan,27,31,58,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - EEEF PADRE ANTONIO VIEIRA,25091646,EEEF PADRE ANTONIO VIEIRA,nan,nan,nan,-,9,9,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - EEEF SAO JUDAS TADEU,25091654,EEEF SAO JUDAS TADEU,17/11/2025,"Sim, de todos os materiais e testes",Concluído,7,11,18,1
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESC MUL ADJUTO CARLOS DE MORAIS,25091662,ESC MUL ADJUTO CARLOS DE MORAIS,nan,nan,nan,43,48,91,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESC MUL ANTONIO VIANA DA SILVA,25091689,ESC MUL ANTONIO VIANA DA SILVA,nan,nan,nan,36,35,71,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESC MUL EDEZIO REZENDE PEREIRA,25091700,ESC MUL EDEZIO REZENDE PEREIRA,nan,nan,nan,35,39,74,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESC MUL HILDEBRANDO DA SILVA,25091719,ESC MUL HILDEBRANDO DA SILVA,nan,nan,nan,10,-,10,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESC MUL JOAO ROBERTO B DE SOUZA,25091727,ESC MUL JOAO ROBERTO B DE SOUZA,nan,nan,nan,40,29,69,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESC MUL MARIA DAS GRACAS CARLOS REZENDE,25107933,ESC MUL MARIA DAS GRACAS CARLOS REZENDE,nan,nan,nan,23,43,66,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESC MUL MARIA JOSE VERISSIMO DE ANDRADE,25112988,ESC MUL MARIA JOSE VERISSIMO DE ANDRADE,nan,nan,nan,58,52,110,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESC MUL PROFª ELIZABETH FERREIRA DA SILVA,25107925,ESC MUL PROFª ELIZABETH FERREIRA DA SILVA,nan,nan,nan,42,53,95,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESC MUL VEREADOR PEDRO AMERICO DA SILVA,25091794,ESC MUL VEREADOR PEDRO AMERICO DA SILVA,nan,nan,nan,62,60,122,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESC MUN DAMASIO FRANCA DE MACEDO,25091697,ESC MUN DAMASIO FRANCA DE MACEDO,nan,nan,nan,8,30,38,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESCOLA MUNICIPAL MAJOR ADOLFO PEREIRA MAIA,25091735,ESCOLA MUNICIPAL MAJOR ADOLFO PEREIRA MAIA,nan,nan,nan,34,29,63,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESCOLA MUNICIPAL PLACIDO DE ALMEIDA,25091778,ESCOLA MUNICIPAL PLACIDO DE ALMEIDA,nan,nan,nan,-,26,26,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESCOLA MUNICIPAL PROFª EDLENE DE OLIVEIRA BARBOSA,25125524,ESCOLA MUNICIPAL PROFª EDLENE DE OLIVEIRA BARBOSA,nan,nan,nan,14,29,43,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESCOLA MUNICIPAL PROFESSOR ALTIMAR DE ALENCAR PIMENTEL,25104772,ESCOLA MUNICIPAL PROFESSOR ALTIMAR DE ALENCAR PIMENTEL,nan,nan,nan,38,33,71,0
16ª REGIAO DE ENSINO,CABEDELO,CABEDELO - ESCOLA MUNICIPAL SILVANA OLIVEIRA PONTES,25125516,ESCOLA MUNICIPAL SILVANA OLIVEIRA PONTES,nan,nan,nan,35,40,75,0
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEF ANTONIO RAIMUNDO DOS SANTOS,25091972,EMEF ANTONIO RAIMUNDO DOS SANTOS,"11/11/2025, 12/11/2025, 13/11/2025, 14/11/2025, 15/11/2025, 16/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,4,2,6,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEF GOV PEDRO GONDIM,25091913,EMEF GOV PEDRO GONDIM,"11/11/2025, 12/11/2025, 13/11/2025, 14/11/2025, 15/11/2025, 16/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,99,105,204,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF ANTONIO BENTO DA SILVA,25091964,EMEIEF ANTONIO BENTO DA SILVA,"11/11/2025, 12/11/2025","Sim, de todos os materiais e testes",Concluído,7,8,15,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF ANTONIO DE SOUSA SANTOS,25092022,EMEIEF ANTONIO DE SOUSA SANTOS,"11/11/2025, 12/11/2025","Sim, de todos os materiais e testes",Concluído,14,6,20,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF BENEDITO ROBERTO DA PAIXAO,25092006,EMEIEF BENEDITO ROBERTO DA PAIXAO,"11/11/2025, 12/11/2025","Sim, de todos os materiais e testes",Concluído,10,5,15,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF CORONEL JOCA VIRIATO,25092162,EMEIEF CORONEL JOCA VIRIATO,"11/11/2025, 12/11/2025","Sim, de todos os materiais e testes",Concluído,5,2,7,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF DR ABELARDO ALVES DE AZEVEDO,25092057,EMEIEF DR ABELARDO ALVES DE AZEVEDO,"11/11/2025, 12/11/2025, 13/11/2025, 14/11/2025, 15/11/2025, 16/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,33,28,61,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF EJA DEPUTADO JOSE MARIZ,25092235,EMEIEF EJA DEPUTADO JOSE MARIZ,"11/11/2025, 12/11/2025, 13/11/2025, 14/11/2025, 15/11/2025, 16/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,33,49,82,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF JOAO GOMES RIBEIRO,25092030,EMEIEF JOAO GOMES RIBEIRO,"11/11/2025, 12/11/2025, 13/11/2025, 14/11/2025, 15/11/2025, 16/11/2025, 17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,94,87,181,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF JOSE ALBINO PIMENTEL,25092146,EMEIEF JOSE ALBINO PIMENTEL,"11/11/2025, 12/11/2025, 13/11/2025, 14/11/2025, 15/11/2025","Sim, de todos os materiais e testes",Concluído,44,31,75,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF JOSE COSMO DE SANTANA,25120921,EMEIEF JOSE COSMO DE SANTANA,"11/11/2025, 12/11/2025","Sim, de todos os materiais e testes",Concluído,7,9,16,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF MANOEL PAULINO,25092049,EMEIEF MANOEL PAULINO,"11/11/2025, 12/11/2025, 13/11/2025, 14/11/2025, 15/11/2025","Sim, de todos os materiais e testes",Concluído,43,30,73,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF MARIA DA PENHA ACCIOLY,25091956,EMEIEF MARIA DA PENHA ACCIOLY,11/11/2025,"Sim, de todos os materiais e testes",Concluído,5,7,12,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF MARIA EUNICE DO EGITO SOUZA,25092189,EMEIEF MARIA EUNICE DO EGITO SOUZA,"11/11/2025, 12/11/2025, 13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,11,13,24,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF MARINO ELEOTERIO DO NASCIMENTO PRF MARIO,25092154,EMEIEF MARINO ELEOTERIO DO NASCIMENTO PRF MARIO,"12/11/2025, 13/11/2025, 14/11/2025, 15/11/2025","Sim, de todos os materiais e testes",Concluído,6,3,9,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF OVIDIO TAVARES DE MORAIS,25092065,EMEIEF OVIDIO TAVARES DE MORAIS,"11/11/2025, 12/11/2025, 13/11/2025","Sim, de todos os materiais e testes",Concluído,14,13,27,1
16ª REGIAO DE ENSINO,CONDE,CONDE - EMEIEF REGINALDO CLAUDINO DE SALES,25106007,EMEIEF REGINALDO CLAUDINO DE SALES,nan,nan,nan,58,53,111,0
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EEEF FAZENDA COBE,25088521,EEEF FAZENDA COBE,nan,nan,nan,7,3,10,0
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EEEFM CAMPO DE SEMENTES E MUDAS,25088602,EEEFM CAMPO DE SEMENTES E MUDAS,nan,nan,nan,5,5,10,0
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF ANTONIO JORGE DA SILVA,25088629,EMEIEF ANTONIO JORGE DA SILVA,17/11/2025,Não foi iniciado,Em andamento,7,6,13,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF DE SAO GONCALO,25088653,EMEIEF DE SAO GONCALO,"17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,7,9,16,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF DOMINGOS BATISTA GUEDES,25088661,EMEIEF DOMINGOS BATISTA GUEDES,nan,nan,nan,6,14,20,0
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF EDSON CUNHA,25088645,EMEIEF EDSON CUNHA,17/11/2025,Não foi iniciado,Em andamento,5,5,10,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF ENGENHEIRO LOURENCO BEZERRA DE MELO,25088688,EMEIEF ENGENHEIRO LOURENCO BEZERRA DE MELO,nan,nan,nan,2,2,4,0
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF FLAVIANO RIBEIRO COUTINHO,25088718,EMEIEF FLAVIANO RIBEIRO COUTINHO,"17/11/2025, 18/11/2025, 19/11/2025",Não foi iniciado,Em andamento,18,8,26,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF JOAO RAIMUNDO,25088670,EMEIEF JOAO RAIMUNDO,18/11/2025,Apenas dos testes,Concluído,5,4,9,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF JOAQUIM FERNANDES CARVALHO,25088726,EMEIEF JOAQUIM FERNANDES CARVALHO,17/11/2025,"Sim, de todos os materiais e testes",Em andamento,5,8,13,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF JOSE DA CUNHA,25088734,EMEIEF JOSE DA CUNHA,17/11/2025,"Sim, de todos os materiais e testes",Em andamento,11,11,22,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF JOSE SILVINO,25106015,EMEIEF JOSE SILVINO,17/11/2025,"Sim, de todos os materiais e testes",Não iniciado,15,10,25,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF JULIA SOUTO PAIVA,25088696,EMEIEF JULIA SOUTO PAIVA,"17/11/2025, 18/11/2025, 19/11/2025",Apenas dos materiais,Em andamento,41,51,92,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF JURACI BATISTA DE JESUS,25123084,EMEIEF JURACI BATISTA DE JESUS,17/11/2025,"Sim, de todos os materiais e testes",Concluído,12,12,24,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF MARIA JOSE FRANCISCA,25114760,EMEIEF MARIA JOSE FRANCISCA,"17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,24,17,41,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF RAFAEL FERNANDES DE CARVALHO,25088742,EMEIEF RAFAEL FERNANDES DE CARVALHO,"17/11/2025, 18/11/2025, 19/11/2025",Não foi iniciado,Em andamento,15,10,25,1
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF RENATO RIBEIRO COUTINHO,25088750,EMEIEF RENATO RIBEIRO COUTINHO,nan,nan,nan,19,38,57,0
16ª REGIAO DE ENSINO,CRUZ DO ESPIRITO SANTO,CRUZ DO ESPIRITO SANTO - EMEIEF SANTA HELENA III,25114298,EMEIEF SANTA HELENA III,"17/11/2025, 18/11/2025, 19/11/2025",Não foi iniciado,Em andamento,16,13,29,1
16ª REGIAO DE ENSINO,LUCENA,LUCENA - EMEF AUGUSTO GUEDES DA COSTA,25098691,EMEF AUGUSTO GUEDES DA COSTA,13/11/2025,"Sim, de todos os materiais e testes",Concluído,9,13,22,1
16ª REGIAO DE ENSINO,LUCENA,LUCENA - EMEF OTTO ILLI,25098756,EMEF OTTO ILLI,"13/11/2025, 14/11/2025, 17/11/2025, 18/11/2025","Sim, de todos os materiais e testes",Concluído,26,25,51,1
16ª REGIAO DE ENSINO,LUCENA,LUCENA - EMEFEJA AMERICO FALCAO,25098667,EMEFEJA AMERICO FALCAO,"12/11/2025, 13/11/2025","Sim, de todos os materiais e testes",Concluído,22,21,43,1
16ª REGIAO DE ENSINO,LUCENA,LUCENA - EMEFEJA ANTONIO AURELIO TEIXEIRA DE CARVALHO,25098683,EMEFEJA ANTONIO AURELIO TEIXEIRA DE CARVALHO,14/11/2025,"Sim, de todos os materiais e testes",Concluído,14,-,14,1
16ª REGIAO DE ENSINO,LUCENA,LUCENA - EMEFEJA ELINORA DORNELAS MONTEIRO,25111680,EMEFEJA ELINORA DORNELAS MONTEIRO,"14/11/2025, 17/11/2025","Sim, de todos os materiais e testes",Concluído,44,60,104,1
16ª REGIAO DE ENSINO,LUCENA,LUCENA - EMEFI EUGENIO DE SOUZA FALCAO,25098713,EMEFI EUGENIO DE SOUZA FALCAO,13/11/2025,"Sim, de todos os materiais e testes",Concluído,9,20,29,1
16ª REGIAO DE ENSINO,LUCENA,LUCENA - EMEFI GILBERTO INACIO DOS SANTOS,25274929,EMEFI GILBERTO INACIO DOS SANTOS,"13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,33,36,69,1
16ª REGIAO DE ENSINO,LUCENA,LUCENA - EMEFI JUVENCIO COELHO DE CARVALHO,25098748,EMEFI JUVENCIO COELHO DE CARVALHO,"12/11/2025, 13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,15,26,41,1
16ª REGIAO DE ENSINO,LUCENA,LUCENA - EMEFI LUIZ DE SOUZA FALCAO,25114751,EMEFI LUIZ DE SOUZA FALCAO,"12/11/2025, 13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,15,9,24,1
16ª REGIAO DE ENSINO,MARI,MARI - EMEF EDMILSOM BALTAZAR DE MENDONCA,25131478,EMEF EDMILSOM BALTAZAR DE MENDONCA,"16/11/2025, 17/11/2025, 18/11/2025","Sim, de todos os materiais e testes",Em andamento,23,14,37,1
16ª REGIAO DE ENSINO,MARI,MARI - EMEIEF AGUINALDO DE OLIVEIRA PONTES,25088998,EMEIEF AGUINALDO DE OLIVEIRA PONTES,"17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Em andamento,27,22,49,1
16ª REGIAO DE ENSINO,MARI,MARI - EMEIEF NOVA ESPERANCA,25089110,EMEIEF NOVA ESPERANCA,"17/11/2025, 18/11/2025",Não foi iniciado,Não iniciado,29,14,43,1
16ª REGIAO DE ENSINO,MARI,MARI - EMEIEF O NAZARENO,25089064,EMEIEF O NAZARENO,"17/11/2025, 18/11/2025, 19/11/2025",Não foi iniciado,Não iniciado,18,24,42,1
16ª REGIAO DE ENSINO,MARI,MARI - EMEIEF PEDRO LEITE FILHO,25089129,EMEIEF PEDRO LEITE FILHO,"17/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Em andamento,29,23,52,1
16ª REGIAO DE ENSINO,MARI,MARI - EMEIEF PROFESSOR CAMILO DE LELLES ARAUJO,25134710,EMEIEF PROFESSOR CAMILO DE LELLES ARAUJO,"17/11/2025, 18/11/2025","Sim, de todos os materiais e testes",Concluído,12,11,23,1
